GPS time,SatPRN,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
1713027134418,14,8945710.972,24578138.896,-4611922.009,173621307529761.500,45.0,-305.434
1713027134418,13,-1157384.683,-13228967.466,-23000768.715,173621290495663.750,31.3,9.035
1713027134418,12,2608747.831,24820577.633,9083712.992,173621306515417.620,42.6,483.467
1713027134418,11,-20267954.053,1773216.213,17071796.149,173621308607771.720,44.1,-71.570
1713027134418,9,-0.000,0.000,-26559000.000,173621290865825.620,31.7,-266.964
1713027134418,6,-0.000,-0.000,-26559000.000,173621291484093.900,33.6,-235.335
1713027134418,5,-0.000,-0.000,-26559000.000,173621292447667.940,43.0,-8.642
1713027134418,4,-0.000,-0.000,-26559000.000,173625501020508.380,35.9,-535.829
1713027134418,10,-0.000,0.000,-26559000.000,173625501503113.970,36.9,-389.825
1713027134418,11,-20267954.053,1773216.213,17071796.149,173625500296688.250,23.9,-445.468
1713027134418,12,2608747.831,24820577.633,9083712.992,173625502821132.940,29.5,-255.365
1713027134418,24,-2511832.726,-3867883.210,26155509.110,173625498820858.560,27.4,358.799
1713027134418,33,-401955.484,-4594372.205,26155509.110,173625502807168.900,38.6,159.206
1713027134418,3,-0.000,-0.000,-26559000.000,173625503127867.400,32.2,-471.815
1713027134418,8,-0.000,0.000,-26559000.000,173625506015392.500,37.6,205.465
1713027134418,10,-0.000,0.000,-26559000.000,173625504349996.220,26.2,391.645
1713027134418,28,-1037456.708,-4493718.700,26155509.110,173625503306023.840,21.4,-473.267
1713027134418,32,-482077.115,-4586657.370,26155509.110,173625505699992.840,27.5,277.087
1713027134418,4,-0.000,-0.000,-26559000.000,173625501022418.060,32.7,-536.137
1713027134418,10,-0.000,0.000,-26559000.000,173625501505020.340,31.9,-389.089
1713027134418,12,2608747.831,24820577.633,9083712.992,173625502823061.780,31.1,-254.879
1713027134418,33,-401955.484,-4594372.205,26155509.110,173625502809081.900,29.8,158.936
1713027134418,21,-3085978.138,-3427325.941,26155509.110,173621306631453.530,29.2,422.365
1713027134418,33,-401955.484,-4594372.205,26155509.110,173621305024714.030,36.9,-478.182
1713027134418,34,-160953.755,-4609112.502,26155509.110,173621308313880.970,28.1,240.736
1713027134418,42,475404.806,9071264.093,-24957296.308,173621308206531.000,35.4,-42.289
1713027134418,43,1264208.507,8995310.936,-24957296.308,173621307728609.970,34.0,-301.485
1713027134418,21,-3085978.138,-3427325.941,26155509.110,173621306629542.030,39.8,423.689
1713027134418,33,-401955.484,-4594372.205,26155509.110,173621305022832.250,42.0,-478.176
1713027134418,34,-160953.755,-4609112.502,26155509.110,173621308311974.030,42.8,241.435
1713027134418,39,-0.000,-0.000,-26559000.000,173621291072009.700,35.5,-117.116
1713027134418,42,475404.806,9071264.093,-24957296.308,173621308204629.700,46.6,-42.979
1713027134418,43,1264208.507,8995310.936,-24957296.308,173621307726699.700,42.4,-300.084
1713027135418,2,-0.000,-0.000,-26559000.000,173625804029158.470,38.2,-468.791
1713027135418,3,-0.000,-0.000,-26559000.000,173625802918448.100,45.2,-467.440
1713027135418,8,-0.000,0.000,-26559000.000,173625805805297.160,41.4,208.245
1713027135418,10,-0.000,0.000,-26559000.000,173625804139693.400,37.0,393.689
1713027135418,21,-3085978.138,-3427325.941,26155509.110,173625805260550.280,37.5,-310.683
1713027135418,27,-1115724.903,-4474928.168,26155509.110,173625804775440.530,34.1,573.583
1713027135418,28,-1037456.708,-4493718.700,26155509.110,173625803096614.160,34.8,-471.567
1713027135418,32,-482077.115,-4586657.370,26155509.110,173625805489821.380,43.3,279.359
1713027135418,6,-0.000,-0.000,-26559000.000,21445758037808.836,38.1,-487.583
1713027135418,5,-0.000,-0.000,-26559000.000,21445759425918.066,39.8,335.494
1713027135418,20,-3145323.214,-3372946.198,26155509.110,21445759614768.130,30.3,-165.247
1713027135418,19,-3203710.194,-3317539.022,26155509.110,21445757013942.344,30.9,581.933
1713027135418,21,-3085978.138,-3427325.941,26155509.110,21445756641290.723,32.2,-715.699
1713027135418,60,6195077.374,6643407.132,-24957296.308,173621591225454.970,38.9,7.816
1713027135418,44,1577370.210,8945710.995,-24957296.308,173621604451951.660,29.2,600.488
1713027135418,43,1264208.507,8995310.936,-24957296.308,173621607519479.940,42.2,-297.229
1713027135418,42,475404.806,9071264.093,-24957296.308,173621607997151.880,47.5,-40.154
1713027135418,39,-0.000,-0.000,-26559000.000,173621590864615.200,34.8,-114.484
1713027135418,34,-160953.755,-4609112.502,26155509.110,173621608104209.560,41.1,244.259
1713027135418,33,-401955.484,-4594372.205,26155509.110,173621604815794.160,37.8,-475.798
1713027135418,21,-3085978.138,-3427325.941,26155509.110,173621606421596.800,39.6,425.389
1713027135418,16,8943895.105,23299643.334,-9083713.000,173621590658371.750,33.4,-175.649
1713027135418,14,8945710.972,24578138.896,-4611922.009,173621607322520.800,42.4,-302.842
1713027135418,13,-1157384.683,-13228967.466,-23000768.715,173621590288128.100,27.9,11.858
1713027135418,12,2608747.831,24820577.633,9083712.992,173621606307392.380,36.7,488.068
1713027135418,11,-20267954.053,1773216.213,17071796.149,173621608400301.380,43.6,-69.040
1713027135418,9,-0.000,0.000,-26559000.000,173621590658542.940,33.3,-264.630
1713027135418,6,-0.000,-0.000,-26559000.000,173621591276771.340,33.4,-233.030
1713027135418,5,-0.000,-0.000,-26559000.000,173621592240130.720,41.2,-3.898
1713027135418,2,-0.000,-0.000,-26559000.000,173621591145937.440,31.2,-1.383
1713027135418,4,-0.000,-0.000,-26559000.000,173625800813503.300,35.0,-534.341
1713027135418,10,-0.000,0.000,-26559000.000,173625801295949.440,31.6,-385.488
1713027135418,12,2608747.831,24820577.633,9083712.992,173625802613860.160,30.9,-253.576
1713027135418,19,-3203710.194,-3317539.022,26155509.110,173625803447773.340,28.6,-80.561
1713027135418,24,-2511832.726,-3867883.210,26155509.110,173625798612952.620,25.3,362.176
1713027135418,33,-401955.484,-4594372.205,26155509.110,173625802599464.120,38.4,162.061
1713027135418,3,-0.000,-0.000,-26559000.000,173625802920791.560,31.0,-468.591
1713027135418,8,-0.000,0.000,-26559000.000,173625805807641.530,37.4,208.362
1713027135418,10,-0.000,0.000,-26559000.000,173625804142065.060,26.4,392.142
1713027135418,27,-1115724.903,-4474928.168,26155509.110,173625804777792.970,26.9,574.153
1713027135418,32,-482077.115,-4586657.370,26155509.110,173625805492169.940,29.8,281.477
1713027135418,4,-0.000,-0.000,-26559000.000,173625800815411.470,29.2,-535.572
1713027135418,10,-0.000,0.000,-26559000.000,173625801297868.100,28.0,-386.969
1713027135418,12,2608747.831,24820577.633,9083712.992,173625802615769.220,30.0,-252.017
1713027135418,19,-3203710.194,-3317539.022,26155509.110,173625803449686.340,24.0,-79.774
1713027135418,33,-401955.484,-4594372.205,26155509.110,173625802601380.400,28.7,162.096
1713027135418,21,-3085978.138,-3427325.941,26155509.110,173621606423486.100,27.4,425.550
1713027135418,33,-401955.484,-4594372.205,26155509.110,173621604817646.900,36.9,-475.139
1713027135418,34,-160953.755,-4609112.502,26155509.110,173621608106095.280,30.6,246.187
1713027135418,42,475404.806,9071264.093,-24957296.308,173621607999030.970,32.1,-38.528
1713027135418,43,1264208.507,8995310.936,-24957296.308,173621607521366.560,32.2,-296.964
1713027135418,21,-3085978.138,-3427325.941,26155509.110,173621606421566.530,38.2,425.615
1713027135418,33,-401955.484,-4594372.205,26155509.110,173621604815766.600,39.5,-474.978
1713027135418,34,-160953.755,-4609112.502,26155509.110,173621608104182.880,39.8,244.438
1713027135418,39,-0.000,-0.000,-26559000.000,173621590864583.380,34.1,-115.046
1713027135418,42,475404.806,9071264.093,-24957296.308,173621607997123.100,46.1,-39.939
1713027135418,43,1264208.507,8995310.936,-24957296.308,173621607519456.250,41.8,-297.049
1713027135418,44,1577370.210,8945710.995,-24957296.308,173621604451929.200,24.0,601.908
1713027136418,2,-0.000,-0.000,-26559000.000,173626103822075.440,38.2,-471.712
1713027136418,3,-0.000,-0.000,-26559000.000,173626102711377.030,44.6,-469.750
1713027136418,8,-0.000,0.000,-26559000.000,173626105597539.620,43.2,206.110
1713027136418,10,-0.000,0.000,-26559000.000,173626103931775.780,36.2,391.463
1713027136418,21,-3085978.138,-3427325.941,26155509.110,173626105053326.380,38.0,-312.755
1713027136418,27,-1115724.903,-4474928.168,26155509.110,173626104567329.220,36.1,571.376
1713027136418,28,-1037456.708,-4493718.700,26155509.110,173626102889547.000,37.5,-473.517
1713027136418,32,-482077.115,-4586657.370,26155509.110,173626105281998.780,41.3,277.392
1713027136418,6,-0.000,-0.000,-26559000.000,21446057830766.285,40.1,-489.910
1713027136418,5,-0.000,-0.000,-26559000.000,21446059218021.110,38.6,333.238
1713027136418,20,-3145323.214,-3372946.198,26155509.110,21446059407375.727,29.3,-167.678
1713027136418,21,-3085978.138,-3427325.941,26155509.110,21446056434484.414,34.5,-717.755
1713027136418,4,-0.000,-0.000,-26559000.000,21446055835257.453,24.0,723.844
1713027136418,60,6195077.374,6643407.132,-24957296.308,173621891017919.560,40.0,0.787
1713027136418,44,1577370.210,8945710.995,-24957296.308,173621904243827.160,28.5,598.481
1713027136418,43,1264208.507,8995310.936,-24957296.308,173621907312236.840,39.3,-299.219
1713027136418,42,475404.806,9071264.093,-24957296.308,173621907789650.940,45.7,-42.410
1713027136418,39,-0.000,-0.000,-26559000.000,173621890657181.400,33.8,-116.990
1713027136418,34,-160953.755,-4609112.502,26155509.110,173621907896422.300,43.3,241.957
1713027136418,33,-401955.484,-4594372.205,26155509.110,173621904608727.060,40.5,-477.602
1713027136418,21,-3085978.138,-3427325.941,26155509.110,173621906213625.500,38.1,423.157
1713027136418,16,8943895.105,23299643.334,-9083713.000,173621890451000.340,29.2,-177.646
1713027136418,14,8945710.972,24578138.896,-4611922.009,173621907115283.970,44.2,-305.199
1713027136418,13,-1157384.683,-13228967.466,-23000768.715,173621890080555.500,29.3,9.640
1713027136418,12,2608747.831,24820577.633,9083712.992,173621906099355.100,32.1,482.960
1713027136418,11,-20267954.053,1773216.213,17071796.149,173621908192829.250,43.0,-71.306
1713027136418,9,-0.000,0.000,-26559000.000,173621890451262.660,33.1,-267.146
1713027136418,6,-0.000,-0.000,-26559000.000,173621891069473.100,30.6,-234.394
1713027136418,5,-0.000,-0.000,-26559000.000,173621892032594.120,37.7,-7.826
1713027136418,4,-0.000,-0.000,-26559000.000,173626100606498.250,39.1,-536.918
1713027136418,10,-0.000,0.000,-26559000.000,173626101088807.940,29.4,-389.227
1713027136418,11,-20267954.053,1773216.213,17071796.149,173626099882503.060,26.2,-445.820
1713027136418,12,2608747.831,24820577.633,9083712.992,173626102406570.880,29.7,-256.148
1713027136418,19,-3203710.194,-3317539.022,26155509.110,173626103240315.280,32.1,-81.522
1713027136418,24,-2511832.726,-3867883.210,26155509.110,173626098405058.060,34.8,359.347
1713027136418,33,-401955.484,-4594372.205,26155509.110,173626102391764.120,40.7,159.631
1713027136418,3,-0.000,-0.000,-26559000.000,173626102713717.840,38.0,-469.698
1713027136418,8,-0.000,0.000,-26559000.000,173626105599892.060,38.5,206.018
1713027136418,10,-0.000,0.000,-26559000.000,173626103934131.560,27.8,390.842
1713027136418,27,-1115724.903,-4474928.168,26155509.110,173626104569685.600,34.6,571.785
1713027136418,28,-1037456.708,-4493718.700,26155509.110,173626102891888.380,26.7,-473.547
1713027136418,32,-482077.115,-4586657.370,26155509.110,173626105284352.440,29.6,277.457
1713027136418,4,-0.000,-0.000,-26559000.000,173626100608405.250,32.5,-537.004
1713027136418,10,-0.000,0.000,-26559000.000,173626101090719.720,27.2,-389.454
1713027136418,12,2608747.831,24820577.633,9083712.992,173626102408480.840,32.0,-255.873
1713027136418,33,-401955.484,-4594372.205,26155509.110,173626102393675.000,32.0,159.590
1713027136418,21,-3085978.138,-3427325.941,26155509.110,173621906215516.000,28.0,423.231
1713027136418,33,-401955.484,-4594372.205,26155509.110,173621904610583.380,36.7,-477.783
1713027136418,34,-160953.755,-4609112.502,26155509.110,173621907898309.530,32.1,241.997
1713027136418,42,475404.806,9071264.093,-24957296.308,173621907791527.940,35.9,-42.556
1713027136418,43,1264208.507,8995310.936,-24957296.308,173621907314123.720,35.7,-299.458
1713027136418,21,-3085978.138,-3427325.941,26155509.110,173621906213603.030,38.2,422.828
1713027136418,33,-401955.484,-4594372.205,26155509.110,173621904608701.880,43.1,-477.760
1713027136418,34,-160953.755,-4609112.502,26155509.110,173621907896400.750,43.0,241.964
1713027136418,39,-0.000,-0.000,-26559000.000,173621890657168.800,35.4,-117.143
1713027136418,42,475404.806,9071264.093,-24957296.308,173621907789626.030,47.6,-42.419
1713027136418,43,1264208.507,8995310.936,-24957296.308,173621907312207.200,42.4,-299.446
1713027136418,44,1577370.210,8945710.995,-24957296.308,173621904243793.900,31.7,599.134
1713027137418,2,-0.000,-0.000,-26559000.000,173626403615004.120,38.2,-469.974
1713027137418,3,-0.000,-0.000,-26559000.000,173626402504298.560,46.8,-468.808
1713027137418,8,-0.000,0.000,-26559000.000,173626405389792.250,47.9,206.887
1713027137418,10,-0.000,0.000,-26559000.000,173626403723821.900,34.9,392.062
1713027137418,21,-3085978.138,-3427325.941,26155509.110,173626404846107.250,35.6,-311.529
1713027137418,27,-1115724.903,-4474928.168,26155509.110,173626404359220.030,44.0,573.107
1713027137418,28,-1037456.708,-4493718.700,26155509.110,173626402682474.500,43.3,-472.261
1713027137418,32,-482077.115,-4586657.370,26155509.110,173626405074184.250,40.0,277.931
1713027137418,6,-0.000,-0.000,-26559000.000,21446357623713.547,39.3,-489.104
1713027137418,5,-0.000,-0.000,-26559000.000,21446359010156.836,39.8,334.529
1713027137418,20,-3145323.214,-3372946.198,26155509.110,21446359200040.883,28.0,-168.510
1713027137418,19,-3203710.194,-3317539.022,26155509.110,21446356597695.145,30.5,579.279
1713027137418,21,-3085978.138,-3427325.941,26155509.110,21446356227652.920,37.3,-716.547
1713027137418,60,6195077.374,6643407.132,-24957296.308,173622190810370.060,41.2,5.406
1713027137418,44,1577370.210,8945710.995,-24957296.308,173622204035678.970,29.1,601.535
1713027137418,43,1264208.507,8995310.936,-24957296.308,173622207104992.840,43.2,-298.238
1713027137418,42,475404.806,9071264.093,-24957296.308,173622207582151.500,38.8,-41.701
1713027137418,39,-0.000,-0.000,-26559000.000,173622190449753.620,34.5,-116.897
1713027137418,34,-160953.755,-4609112.502,26155509.110,173622207688641.700,46.3,242.613
1713027137418,33,-401955.484,-4594372.205,26155509.110,173622204401661.400,44.3,-476.392
1713027137418,21,-3085978.138,-3427325.941,26155509.110,173622206005663.780,35.4,424.062
1713027137418,16,8943895.105,23299643.334,-9083713.000,173622190243640.300,33.2,-175.399
1713027137418,14,8945710.972,24578138.896,-4611922.009,173622206908045.700,48.0,-304.399
1713027137418,13,-1157384.683,-13228967.466,-23000768.715,173622189872990.720,29.3,9.227
1713027137418,12,2608747.831,24820577.633,9083712.992,173622205891337.660,39.1,483.981
1713027137418,11,-20267954.053,1773216.213,17071796.149,173622207985355.560,43.1,-70.327
1713027137418,9,-0.000,0.000,-26559000.000,173622190243991.660,38.6,-265.946
1713027137418,6,-0.000,-0.000,-26559000.000,173622190862174.800,35.8,-233.203
1713027137418,5,-0.000,-0.000,-26559000.000,173622191825063.220,39.6,-4.887
1713027137418,2,-0.000,-0.000,-26559000.000,173622190730863.000,35.8,0.250
1713027137418,4,-0.000,-0.000,-26559000.000,173626400399494.060,38.9,-536.756
1713027137418,10,-0.000,0.000,-26559000.000,173626400881652.970,32.5,-387.082
1713027137418,12,2608747.831,24820577.633,9083712.992,173626402199284.600,30.2,-254.454
1713027137418,19,-3203710.194,-3317539.022,26155509.110,173626403032859.940,34.0,-80.613
1713027137418,24,-2511832.726,-3867883.210,26155509.110,173626398197154.530,36.9,360.127
1713027137418,33,-401955.484,-4594372.205,26155509.110,173626402184062.030,38.1,160.165
1713027137418,3,-0.000,-0.000,-26559000.000,173626402506643.840,32.0,-468.360
1713027137418,8,-0.000,0.000,-26559000.000,173626405392145.620,35.6,206.671
1713027137418,27,-1115724.903,-4474928.168,26155509.110,173626404361573.100,37.3,572.042
1713027137418,28,-1037456.708,-4493718.700,26155509.110,173626402684822.200,33.0,-472.577
1713027137418,32,-482077.115,-4586657.370,26155509.110,173626405076534.000,27.0,277.966
1713027137418,4,-0.000,-0.000,-26559000.000,173626400401400.750,34.0,-536.790
1713027137418,10,-0.000,0.000,-26559000.000,173626400883560.560,27.4,-388.868
1713027137418,19,-3203710.194,-3317539.022,26155509.110,173626403034770.780,24.7,-81.443
1713027137418,24,-2511832.726,-3867883.210,26155509.110,173626398199041.100,20.0,360.836
1713027137418,33,-401955.484,-4594372.205,26155509.110,173626402185975.300,33.9,159.777
1713027137418,21,-3085978.138,-3427325.941,26155509.110,173622206007548.600,27.6,422.925
1713027137418,33,-401955.484,-4594372.205,26155509.110,173622204403516.840,31.3,-476.985
1713027137418,34,-160953.755,-4609112.502,26155509.110,173622207690524.700,29.0,243.535
1713027137418,42,475404.806,9071264.093,-24957296.308,173622207584028.530,37.6,-41.694
1713027137418,43,1264208.507,8995310.936,-24957296.308,173622207106880.620,34.2,-298.712
1713027137418,21,-3085978.138,-3427325.941,26155509.110,173622206005637.100,32.9,423.851
1713027137418,33,-401955.484,-4594372.205,26155509.110,173622204401637.120,43.5,-477.257
1713027137418,34,-160953.755,-4609112.502,26155509.110,173622207688615.900,46.4,242.372
1713027137418,39,-0.000,-0.000,-26559000.000,173622190449736.530,32.7,-114.167
1713027137418,42,475404.806,9071264.093,-24957296.308,173622207582124.250,44.0,-41.726
1713027137418,43,1264208.507,8995310.936,-24957296.308,173622207104967.660,41.0,-296.544
1713027137418,44,1577370.210,8945710.995,-24957296.308,173622204035643.620,29.1,600.919
1713027138418,2,-0.000,-0.000,-26559000.000,173626703407933.380,37.1,-469.579
1713027138418,3,-0.000,-0.000,-26559000.000,173626702297229.000,41.2,-468.357
1713027138418,8,-0.000,0.000,-26559000.000,173626705182043.700,47.9,207.096
1713027138418,10,-0.000,0.000,-26559000.000,173626703515904.250,36.5,391.855
1713027138418,21,-3085978.138,-3427325.941,26155509.110,173626704638867.720,41.6,-310.903
1713027138418,27,-1115724.903,-4474928.168,26155509.110,173626704151111.100,48.2,572.002
1713027138418,28,-1037456.708,-4493718.700,26155509.110,173626702475409.160,43.8,-472.901
1713027138418,32,-482077.115,-4586657.370,26155509.110,173626704866353.530,45.0,278.828
1713027138418,6,-0.000,-0.000,-26559000.000,21446657416629.934,28.4,-488.345
1713027138418,5,-0.000,-0.000,-26559000.000,21446658802291.957,37.9,334.762
1713027138418,19,-3203710.194,-3317539.022,26155509.110,21446656389558.060,31.3,580.522
1713027138418,21,-3085978.138,-3427325.941,26155509.110,21446656020829.527,33.3,-715.465
1713027138418,4,-0.000,-0.000,-26559000.000,21446655418716.460,27.6,723.424
1713027138418,60,6195077.374,6643407.132,-24957296.308,173622490602822.380,41.9,3.370
1713027138418,44,1577370.210,8945710.995,-24957296.308,173622503827539.200,29.0,599.912
1713027138418,43,1264208.507,8995310.936,-24957296.308,173622506897743.750,43.1,-297.653
1713027138418,42,475404.806,9071264.093,-24957296.308,173622507374651.200,42.6,-41.065
1713027138418,39,-0.000,-0.000,-26559000.000,173622490242333.660,36.1,-114.515
1713027138418,34,-160953.755,-4609112.502,26155509.110,173622507480855.380,44.0,242.692
1713027138418,33,-401955.484,-4594372.205,26155509.110,173622504194595.780,43.7,-476.886
1713027138418,21,-3085978.138,-3427325.941,26155509.110,173622505797690.720,37.2,423.936
1713027138418,16,8943895.105,23299643.334,-9083713.000,173622490036279.100,38.0,-175.946
1713027138418,14,8945710.972,24578138.896,-4611922.009,173622506700808.560,45.8,-304.391
1713027138418,13,-1157384.683,-13228967.466,-23000768.715,173622489665464.000,34.0,10.677
1713027138418,12,2608747.831,24820577.633,9083712.992,173622505683310.280,38.9,483.842
1713027138418,11,-20267954.053,1773216.213,17071796.149,173622507777884.620,41.7,-69.932
1713027138418,9,-0.000,0.000,-26559000.000,173622490036720.380,42.6,-265.569
1713027138418,6,-0.000,-0.000,-26559000.000,173622490654857.030,41.7,-233.567
1713027138418,2,-0.000,-0.000,-26559000.000,173622490523325.500,39.2,-6.068
1713027138418,4,-0.000,-0.000,-26559000.000,173626700192492.600,35.7,-536.418
1713027138418,10,-0.000,0.000,-26559000.000,173626700674492.300,26.3,-387.162
1713027138418,12,2608747.831,24820577.633,9083712.992,173626701991992.940,37.3,-253.940
1713027138418,19,-3203710.194,-3317539.022,26155509.110,173626702825398.280,37.9,-80.501
1713027138418,24,-2511832.726,-3867883.210,26155509.110,173626697989258.160,32.2,361.320
1713027138418,33,-401955.484,-4594372.205,26155509.110,173626701976361.120,39.9,160.519
1713027138418,3,-0.000,-0.000,-26559000.000,173626702299571.280,34.4,-468.438
1713027138418,8,-0.000,0.000,-26559000.000,173626705184394.700,33.1,206.678
1713027138418,10,-0.000,0.000,-26559000.000,173626703518259.400,24.6,390.702
1713027138418,27,-1115724.903,-4474928.168,26155509.110,173626704153458.200,38.4,572.116
1713027138418,28,-1037456.708,-4493718.700,26155509.110,173626702477752.620,29.5,-472.904
1713027138418,32,-482077.115,-4586657.370,26155509.110,173626704868712.600,30.1,280.049
1713027138418,4,-0.000,-0.000,-26559000.000,173626700194393.600,31.5,-536.337
1713027138418,12,2608747.831,24820577.633,9083712.992,173626701993908.300,27.6,-254.178
1713027138418,24,-2511832.726,-3867883.210,26155509.110,173626697991148.030,29.6,361.038
1713027138418,33,-401955.484,-4594372.205,26155509.110,173626701978271.720,33.9,160.606
1713027138418,21,-3085978.138,-3427325.941,26155509.110,173622505799585.060,27.3,423.919
1713027138418,33,-401955.484,-4594372.205,26155509.110,173622504196452.400,37.4,-476.797
1713027138418,34,-160953.755,-4609112.502,26155509.110,173622507482742.250,31.3,243.665
1713027138418,39,-0.000,-0.000,-26559000.000,173622490244216.620,19.4,-116.100
1713027138418,42,475404.806,9071264.093,-24957296.308,173622507376526.100,36.6,-40.961
1713027138418,43,1264208.507,8995310.936,-24957296.308,173622506899634.530,31.1,-297.550
1713027138418,21,-3085978.138,-3427325.941,26155509.110,173622505797670.000,35.6,422.616
1713027138418,33,-401955.484,-4594372.205,26155509.110,173622504194573.900,43.0,-476.780
1713027138418,34,-160953.755,-4609112.502,26155509.110,173622507480830.750,46.4,242.844
1713027138418,39,-0.000,-0.000,-26559000.000,173622490242308.200,35.6,-117.208
1713027138418,42,475404.806,9071264.093,-24957296.308,173622507374625.100,43.0,-40.926
1713027138418,43,1264208.507,8995310.936,-24957296.308,173622506897726.340,41.4,-297.487
1713027138418,44,1577370.210,8945710.995,-24957296.308,173622503827495.720,28.4,599.882
1713027139418,2,-0.000,-0.000,-26559000.000,173627003200875.560,34.6,-472.061
1713027139418,3,-0.000,-0.000,-26559000.000,173627002090157.660,34.6,-471.053
1713027139418,8,-0.000,0.000,-26559000.000,173627004974293.970,48.0,204.893
1713027139418,10,-0.000,0.000,-26559000.000,173627003307964.440,34.2,388.113
1713027139418,21,-3085978.138,-3427325.941,26155509.110,173627004431645.030,39.8,-313.387
1713027139418,27,-1115724.903,-4474928.168,26155509.110,173627003942996.220,43.1,570.146
1713027139418,28,-1037456.708,-4493718.700,26155509.110,173627002268342.340,43.2,-474.726
1713027139418,32,-482077.115,-4586657.370,26155509.110,173627004658540.530,42.3,276.440
1713027139418,6,-0.000,-0.000,-26559000.000,21446957209596.684,33.0,-491.315
1713027139418,5,-0.000,-0.000,-26559000.000,21446958594411.190,40.7,332.554
1713027139418,19,-3203710.194,-3317539.022,26155509.110,21446956181434.760,31.3,578.699
1713027139418,21,-3085978.138,-3427325.941,26155509.110,21446955813991.438,31.8,-718.979
1713027139418,44,1577370.210,8945710.995,-24957296.308,173622803619394.940,28.6,596.888
1713027139418,43,1264208.507,8995310.936,-24957296.308,173622806690506.940,42.2,-300.310
1713027139418,42,475404.806,9071264.093,-24957296.308,173622807167151.160,42.6,-43.538
1713027139418,39,-0.000,-0.000,-26559000.000,173622790034916.340,31.7,-116.760
1713027139418,34,-160953.755,-4609112.502,26155509.110,173622807273067.530,44.0,240.579
1713027139418,33,-401955.484,-4594372.205,26155509.110,173622803987534.340,43.4,-479.169
1713027139418,21,-3085978.138,-3427325.941,26155509.110,173622805589723.300,35.2,422.826
1713027139418,16,8943895.105,23299643.334,-9083713.000,173622789828920.250,31.0,-177.598
1713027139418,14,8945710.972,24578138.896,-4611922.009,173622806493573.880,45.7,-306.515
1713027139418,13,-1157384.683,-13228967.466,-23000768.715,173622789457912.720,29.5,7.029
1713027139418,12,2608747.831,24820577.633,9083712.992,173622805475286.220,37.5,482.048
1713027139418,11,-20267954.053,1773216.213,17071796.149,173622807570415.200,40.7,-72.295
1713027139418,9,-0.000,0.000,-26559000.000,173622789829442.500,39.1,-265.791
1713027139418,6,-0.000,-0.000,-26559000.000,173622790447550.700,37.8,-233.744
1713027139418,4,-0.000,-0.000,-26559000.000,173626999985478.530,29.1,-540.196
1713027139418,10,-0.000,0.000,-26559000.000,173627000467332.220,25.9,-389.132
1713027139418,11,-20267954.053,1773216.213,17071796.149,173626999261207.250,21.4,-444.621
1713027139418,12,2608747.831,24820577.633,9083712.992,173627001784706.340,34.1,-256.765
1713027139418,19,-3203710.194,-3317539.022,26155509.110,173627002617936.620,34.2,-82.731
1713027139418,24,-2511832.726,-3867883.210,26155509.110,173626997781353.720,25.0,360.578
1713027139418,33,-401955.484,-4594372.205,26155509.110,173627001768659.970,37.6,158.234
1713027139418,3,-0.000,-0.000,-26559000.000,173627002092497.250,30.4,-470.498
1713027139418,8,-0.000,0.000,-26559000.000,173627004976648.200,34.8,203.722
1713027139418,27,-1115724.903,-4474928.168,26155509.110,173627003945345.060,31.9,568.751
1713027139418,28,-1037456.708,-4493718.700,26155509.110,173627002270684.900,32.8,-473.243
1713027139418,32,-482077.115,-4586657.370,26155509.110,173627004660892.100,26.6,278.158
1713027139418,4,-0.000,-0.000,-26559000.000,173626999987387.620,28.0,-540.070
1713027139418,12,2608747.831,24820577.633,9083712.992,173627001786620.220,26.2,-254.701
1713027139418,24,-2511832.726,-3867883.210,26155509.110,173626997783248.100,25.4,359.601
1713027139418,33,-401955.484,-4594372.205,26155509.110,173627001770570.220,31.0,157.165
1713027139418,21,-3085978.138,-3427325.941,26155509.110,173622805591615.880,25.8,423.155
1713027139418,33,-401955.484,-4594372.205,26155509.110,173622803989388.250,35.6,-479.122
1713027139418,34,-160953.755,-4609112.502,26155509.110,173622807274954.400,25.9,241.348
1713027139418,42,475404.806,9071264.093,-24957296.308,173622807169026.620,34.2,-43.529
1713027139418,43,1264208.507,8995310.936,-24957296.308,173622806692394.440,29.4,-300.692
1713027139418,21,-3085978.138,-3427325.941,26155509.110,173622805589706.200,33.6,422.538
1713027139418,33,-401955.484,-4594372.205,26155509.110,173622803987507.970,43.5,-479.053
1713027139418,34,-160953.755,-4609112.502,26155509.110,173622807273045.060,45.5,240.751
1713027139418,39,-0.000,-0.000,-26559000.000,173622790034887.560,29.7,-115.898
1713027139418,42,475404.806,9071264.093,-24957296.308,173622807167124.780,41.4,-45.100
1713027139418,43,1264208.507,8995310.936,-24957296.308,173622806690482.660,39.5,-300.139
1713027139418,44,1577370.210,8945710.995,-24957296.308,173622803619364.620,28.3,595.419
1713027140418,2,-0.000,-0.000,-26559000.000,173627302993795.840,32.3,-471.557
1713027140418,3,-0.000,-0.000,-26559000.000,173627301883085.470,36.3,-470.663
1713027140418,8,-0.000,0.000,-26559000.000,173627304766547.780,46.3,204.760
1713027140418,10,-0.000,0.000,-26559000.000,173627303100029.380,34.3,390.644
1713027140418,21,-3085978.138,-3427325.941,26155509.110,173627304224416.880,39.8,-311.662
