system_time,#gps,#glonass,maxGPS_Cn0,maxGLONASS_Cn0,isGPSfix
1521985258043,11,0,0.0,-1.0,false
1521985259035,11,0,0.0,-1.0,false
1521985260151,11,0,0.0,-1.0,false
1521985261039,11,0,0.0,-1.0,false
1521985262016,11,0,0.0,-1.0,false
1521985263048,11,0,0.0,-1.0,false
1521985264047,11,0,0.0,-1.0,false
1521985265052,11,0,0.0,-1.0,false
1521985266040,11,0,0.0,-1.0,false
1521985267028,11,0,0.0,-1.0,false
1521985268049,11,0,0.0,-1.0,false
1521985269035,11,0,0.0,-1.0,false
1521985270037,11,0,0.0,-1.0,false
1521985271050,11,0,0.0,-1.0,false
1521985272013,11,0,0.0,-1.0,false
1521985273031,11,0,0.0,-1.0,false
1521985274038,11,0,0.0,-1.0,false
1521985275039,11,0,0.0,-1.0,false
1521985276035,11,0,0.0,-1.0,false
1521985277030,11,0,0.0,-1.0,false
1521985278050,11,0,0.0,-1.0,false
1521985279039,11,0,0.0,-1.0,false
1521985280039,11,0,0.0,-1.0,false
1521985281034,11,0,0.0,-1.0,false
1521985282074,11,0,0.0,-1.0,false
1521985283049,11,0,0.0,-1.0,false
1521985284052,11,0,0.0,-1.0,false
1521985285052,11,0,0.0,-1.0,false
1521985286031,11,0,0.0,-1.0,false
1521985287038,11,0,0.0,-1.0,false
1521985288042,11,0,0.0,-1.0,false
1521985289055,11,0,0.0,-1.0,false
1521985290057,11,0,0.0,-1.0,false
1521985291036,11,0,0.0,-1.0,false
1521985292038,11,0,0.0,-1.0,false
1521985293054,11,0,0.0,-1.0,false
1521985294010,11,0,0.0,-1.0,false
1521985295042,11,0,0.0,-1.0,false
1521985296039,11,0,0.0,-1.0,false
1521985297038,11,0,0.0,-1.0,false
1521985298030,11,0,0.0,-1.0,false
1521985299030,11,0,0.0,-1.0,false
1521985300042,11,0,0.0,-1.0,false
1521985301030,11,0,0.0,-1.0,false
1521985302039,11,0,0.0,-1.0,false
1521985303059,11,0,0.0,-1.0,false
1521985304009,11,0,0.0,-1.0,false
1521985305038,11,0,0.0,-1.0,false
1521985306035,11,0,0.0,-1.0,false
1521985307041,11,0,0.0,-1.0,false
1521985308046,11,0,0.0,-1.0,false
1521985309040,11,0,0.0,-1.0,false
1521985310046,11,0,0.0,-1.0,false
1521985311040,11,0,0.0,-1.0,false
1521985312140,11,0,0.0,-1.0,false
1521985313036,11,0,0.0,-1.0,false
1521985314039,11,0,0.0,-1.0,false
1521985315039,11,0,0.0,-1.0,false
1521985316038,11,0,0.0,-1.0,false
1521985317057,11,0,0.0,-1.0,false
1521985318041,11,0,0.0,-1.0,false
1521985319038,11,0,0.0,-1.0,false
1521985320075,11,0,0.0,-1.0,false
1521985321043,11,0,0.0,-1.0,false
1521985322036,11,0,0.0,-1.0,false
1521985323062,11,0,0.0,-1.0,false
1521985324053,11,0,0.0,-1.0,false
1521985325053,11,0,0.0,-1.0,false
1521985326038,11,0,0.0,-1.0,false
1521985327031,11,0,0.0,-1.0,false
1521985328055,11,0,0.0,-1.0,false
1521985329041,11,0,0.0,-1.0,false
1521985330051,11,0,0.0,-1.0,false
1521985331019,11,0,0.0,-1.0,false
1521985332035,11,0,0.0,-1.0,false
1521985333010,11,0,0.0,-1.0,false
1521985334043,11,0,0.0,-1.0,false
1521985335039,11,0,0.0,-1.0,false
1521985336071,11,0,0.0,-1.0,false
1521985337051,11,0,0.0,-1.0,false
1521985338039,11,0,0.0,-1.0,false
1521985339048,11,0,0.0,-1.0,false
1521985340043,11,0,0.0,-1.0,false
1521985341011,11,0,0.0,-1.0,false
1521985342039,11,0,0.0,-1.0,false
1521985343052,11,0,0.0,-1.0,false
1521985344038,11,0,0.0,-1.0,false
1521985345039,11,0,0.0,-1.0,false
1521985346056,11,0,0.0,-1.0,false
1521985347038,11,0,0.0,-1.0,false
1521985348034,11,0,0.0,-1.0,false
1521985349043,11,0,0.0,-1.0,false
1521985350043,11,0,0.0,-1.0,false
1521985351034,11,0,0.0,-1.0,false
1521985352038,11,0,0.0,-1.0,false
1521985353038,11,0,0.0,-1.0,false
1521985354009,11,0,0.0,-1.0,false
1521985355052,11,0,0.0,-1.0,false
1521985356059,11,0,0.0,-1.0,false
1521985357034,11,0,0.0,-1.0,false
1521985358038,11,0,0.0,-1.0,false
1521985359054,11,0,0.0,-1.0,false
1521985360038,11,0,0.0,-1.0,false
1521985361034,11,0,0.0,-1.0,false
1521985362017,11,0,0.0,-1.0,false
1521985363043,11,0,0.0,-1.0,false
1521985364034,11,0,0.0,-1.0,false
1521985365051,11,0,0.0,-1.0,false
1521985366035,11,0,0.0,-1.0,false
1521985367050,11,0,0.0,-1.0,false
1521985368041,11,0,0.0,-1.0,false
1521985369038,11,0,0.0,-1.0,false
1521985370015,11,0,0.0,-1.0,false
1521985371039,11,0,0.0,-1.0,false
1521985372038,11,0,0.0,-1.0,false
1521985373071,11,0,0.0,-1.0,false
1521985374056,11,0,0.0,-1.0,false
1521985375036,11,0,0.0,-1.0,false
1521985376040,11,0,0.0,-1.0,false
1521985377043,11,0,0.0,-1.0,false
1521985378061,11,0,0.0,-1.0,false
1521985379027,11,0,0.0,-1.0,false
1521985380037,11,0,0.0,-1.0,false
1521985381052,11,0,0.0,-1.0,false
1521985382051,11,0,0.0,-1.0,false
1521985383010,11,0,0.0,-1.0,false
1521985384028,11,0,0.0,-1.0,false
1521985385055,11,0,0.0,-1.0,false
1521985386051,11,0,0.0,-1.0,false
1521985387050,11,0,0.0,-1.0,false
1521985388040,11,0,0.0,-1.0,false
1521985389033,11,0,0.0,-1.0,false
1521985390038,11,0,0.0,-1.0,false
1521985391010,11,0,0.0,-1.0,false
1521985392039,11,0,0.0,-1.0,false
1521985393032,11,0,0.0,-1.0,false
1521985394085,11,0,0.0,-1.0,false
1521985395038,11,0,0.0,-1.0,false
1521985396062,11,0,0.0,-1.0,false
1521985397051,11,0,0.0,-1.0,false
1521985398053,11,0,0.0,-1.0,false
1521985399038,11,0,0.0,-1.0,false
1521985400033,11,0,0.0,-1.0,false
1521985401049,11,0,0.0,-1.0,false
1521985402040,11,0,0.0,-1.0,false
1521985403031,11,0,0.0,-1.0,false
1521985404029,11,0,0.0,-1.0,false
1521985405038,11,0,0.0,-1.0,false
1521985406040,11,0,0.0,-1.0,false
1521985407086,11,0,0.0,-1.0,false
1521985408051,11,0,0.0,-1.0,false
1521985409011,11,0,0.0,-1.0,false
1521985410038,11,0,0.0,-1.0,false
1521985411011,11,0,0.0,-1.0,false
1521985412027,11,0,0.0,-1.0,false
1521985413041,11,0,0.0,-1.0,false
1521985414033,11,0,0.0,-1.0,false
1521985415038,11,0,0.0,-1.0,false
1521985416027,11,0,0.0,-1.0,false
1521985417011,11,0,0.0,-1.0,false
1521985418042,11,0,0.0,-1.0,false
1521985419037,11,0,0.0,-1.0,false
1521985420064,11,0,0.0,-1.0,false
1521985421030,11,0,0.0,-1.0,false
1521985422050,11,0,0.0,-1.0,false
1521985423039,11,0,0.0,-1.0,false
1521985424039,11,0,0.0,-1.0,false
1521985425011,11,0,0.0,-1.0,false
1521985426051,11,0,0.0,-1.0,false
1521985427030,11,0,0.0,-1.0,false
